year,STNAME,CTYNAME,POPESTIMATE,NPOPCHG,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
2024,North Carolina,Alleghany County,11342,149,102,167,-65,1,214,215,-1,246,9.052584868,14.821388951,-5.768804083,0.088750832,18.992678056,19.081428888
2024,North Carolina,Anson County,21897,-61,267,367,-100,6,33,39,0,1676,12.176490708,16.736974119,-4.560483411,0.2736290047,1.5049595257,1.7785885304
2024,North Carolina,Ashe County,27063,1,205,434,-229,17,214,231,-1,433,7.5750577367,16.036951501,-8.461893764,0.6281755196,7.9076212471,8.5357967667
2024,North Carolina,Avery County,17561,20,137,239,-102,39,82,121,1,2048,7.80582303,13.617457695,-5.811634665,2.2220956071,4.6720984559,6.894194063
2024,North Carolina,Beaufort County,44481,81,443,683,-240,25,295,320,1,379,9.9683846941,15.368863987,-5.400479293,0.5625499263,6.6380891304,7.2006390567
2024,North Carolina,Bertie County,16922,-146,152,304,-152,-1,9,8,-2,1342,8.9438070021,17.887614004,-8.943807002,-0.058840836,0.5295675199,0.4707266843
2024,North Carolina,Bladen County,29484,93,349,507,-158,-2,255,253,-2,320,11.855626327,17.222929936,-5.367303609,-0.067940552,8.6624203822,8.5944798301
2024,North Carolina,Brunswick County,159964,7056,1127,1921,-794,25,7796,7821,29,942,7.2042240916,12.279782147,-5.075558056,0.1598097625,49.835076325,49.994886088
2024,North Carolina,Buncombe County,275901,2111,2432,2901,-469,512,2051,2563,17,7917,8.8486076723,10.555020912,-1.706413239,1.8628647731,7.4623743158,9.3252390889
2024,North Carolina,Burke County,88338,366,861,1227,-366,36,697,733,-1,2949,9.766887868,13.918665986,-4.151778118,0.4083716182,7.9065282741,8.3148998922
2024,North Carolina,Cabarrus County,240016,4107,2723,1893,830,345,2942,3287,-10,1779,11.442979461,7.955034932,3.4879445291,1.4498082681,12.363292536,13.813100804
2024,North Carolina,Caldwell County,80574,227,753,1228,-475,5,696,701,1,1123,9.3586293896,15.262147265,-5.903517875,0.0621422934,8.6502072445,8.712349538
2024,North Carolina,Camden County,11137,47,77,111,-34,7,74,81,0,10,6.9285103703,9.9878526117,-3.059342241,0.6298645791,6.6585684078,7.2884329869
2024,North Carolina,Carteret County,69615,289,488,990,-502,31,762,793,-2,825,7.0245643834,14.250653155,-7.226088771,0.4462325735,10.96868455,11.414917123
2024,North Carolina,Caswell County,22807,376,192,355,-163,4,540,544,-5,1335,8.488438923,15.694769884,-7.206330961,0.1768424776,23.873734471,24.050576949
2024,North Carolina,Catawba County,164645,1478,1670,2019,-349,195,1626,1821,6,2719,10.188766732,12.318035947,-2.129269215,1.1897062951,9.9203201835,11.110026479
2024,North Carolina,Chatham County,81624,1685,689,828,-139,153,1676,1829,-5,784,8.5291805673,10.249871567,-1.720691,1.893998007,20.747324573,22.64132258
2024,North Carolina,Cherokee County,29959,500,285,481,-196,-3,700,697,-1,341,9.5930526103,16.19038002,-6.597327409,-0.100979501,23.561883604,23.460904103
2024,North Carolina,Chowan County,13891,-7,137,240,-103,-2,99,97,-1,273,9.8600165533,17.273021699,-7.413005146,-0.143941847,7.1251214509,6.9811796034
2024,North Carolina,Clay County,11864,249,90,169,-79,2,326,328,0,91,7.6664253162,14.395843094,-6.729417778,0.170365007,27.769496145,27.939861153
2024,North Carolina,Cleveland County,101378,725,1127,1427,-300,26,999,1025,0,1962,11.156703674,14.126544936,-2.969841262,0.2573862427,9.8895714024,10.146957645
2024,North Carolina,Columbus County,50121,46,583,823,-240,3,280,283,3,2490,11.637191105,16.427801509,-4.790610404,0.05988263,5.5890454709,5.6489281009
2024,North Carolina,Craven County,102391,1304,1257,1287,-30,136,1192,1328,6,3344,12.355144045,12.650016218,-0.294872173,1.3367538505,11.716254337,13.053008188
2024,North Carolina,Cumberland County,337890,1109,5281,3231,2050,1175,-2125,-950,9,16148,15.655037789,9.5780017223,6.0770360665,3.4831792088,-6.299366654,-2.816187445
2024,North Carolina,Currituck County,31593,585,290,288,2,-6,589,583,0,135,9.2650277152,9.2011309723,0.0638967429,-0.191690229,18.817590773,18.625900545
2024,North Carolina,Dare County,38110,123,283,395,-112,64,169,233,2,264,7.4378753433,10.381486787,-2.943611443,1.6820636819,4.44169941,6.1237630918
2024,North Carolina,Davidson County,174804,2424,1779,2174,-395,200,2616,2816,3,1879,10.248168118,12.5236186,-2.275450482,1.1521268261,15.069818886,16.221945712
2024,North Carolina,Davie County,44599,484,420,569,-149,23,613,636,-3,415,9.4686295286,12.827738576,-3.359109047,0.5185201885,13.819690241,14.338210429
2024,North Carolina,Duplin County,49520,586,720,656,64,229,293,522,0,424,14.626119812,13.326020273,1.3000995389,4.6519186625,5.9520182014,10.603936864
2024,North Carolina,Durham County,336892,3600,4190,2280,1910,2338,-615,1723,-33,17793,12.504028744,6.8041015602,5.6999271842,6.9771883542,-1.835316868,5.141871486
2024,North Carolina,Edgecombe County,48832,443,592,716,-124,52,521,573,-6,653,12.178438815,14.729328026,-2.550889211,1.0697277337,10.717849024,11.787576758
2024,North Carolina,Forsyth County,392921,3260,4504,3955,549,900,1798,2698,13,11516,11.510614862,10.107567003,1.4030478595,2.3000784582,4.595045631,6.8951240892
2024,North Carolina,Franklin County,77001,2601,846,735,111,86,2406,2492,-2,1270,11.175619712,9.7093149979,1.466304714,1.1360559045,31.783145422,32.919201326
2024,North Carolina,Gaston County,237242,3272,2752,2822,-70,307,3020,3327,15,3408,11.680517474,11.97762366,-0.297106186,1.3030228432,12.818009728,14.121032571
2024,North Carolina,Gates County,10343,-27,86,159,-73,-4,51,47,-1,117,8.3039636943,15.352677063,-7.048713368,-0.38623087,4.9244435862,4.5382127167
2024,North Carolina,Graham County,8052,20,96,115,-19,9,31,40,-1,238,11.937329023,14.299925392,-2.362596369,1.1191245959,3.8547624969,4.9738870928
2024,North Carolina,Granville County,62192,490,644,689,-45,14,522,536,-1,3843,10.395983663,11.122411093,-0.72642743,0.2259996449,8.4265581868,8.6525578317
2024,North Carolina,Greene County,20530,163,199,235,-36,31,168,199,0,3413,9.7317651661,11.492285498,-1.760520332,1.5160036188,8.2157615473,9.7317651661
2024,North Carolina,Guilford County,549866,3409,5862,5185,677,2068,661,2729,3,25871,10.693928705,9.4588912209,1.2350374844,3.772610809,1.2058490062,4.9784598152
2024,North Carolina,Halifax County,47298,-413,528,785,-257,45,-198,-153,-3,1242,11.114736499,16.524750287,-5.410013788,0.9472786789,-4.168026187,-3.220747508
2024,North Carolina,Harnett County,141477,2999,1858,1299,559,210,2212,2422,18,2891,13.273561822,9.2800628672,3.9934989552,1.5002411102,15.802539694,17.302780804
2024,North Carolina,Haywood County,62969,354,519,964,-445,18,775,793,6,911,8.2653841254,15.352274175,-7.08689005,0.2866607211,12.342336603,12.628997324
2024,North Carolina,Henderson County,119230,932,1032,1552,-520,53,1399,1452,0,1326,8.6895018693,13.067933044,-4.378431174,0.4462631774,11.779663871,12.225927049
2024,North Carolina,Hertford County,19453,-181,183,307,-124,43,-101,-58,1,1413,9.3637270704,15.708547599,-6.344820529,2.200220022,-5.167958656,-2.967738634
2024,North Carolina,Hoke County,54446,755,932,479,453,72,231,303,-1,403,17.237393307,8.8591323969,8.3782609098,1.3316441181,4.2723582123,5.6040023304
2024,North Carolina,Hyde County,4607,-49,38,54,-16,-1,-32,-33,0,711,8.2046853071,11.659289647,-3.45460434,-0.215912771,-6.90920868,-7.125121451
2024,North Carolina,Iredell County,199710,3836,2016,1908,108,395,3342,3737,-9,1680,10.192525481,9.6464973305,0.5460281508,1.9970474033,16.896537777,18.89358518
2024,North Carolina,Jackson County,44574,652,346,428,-82,69,667,736,-2,4606,7.8195624661,9.6727535708,-1.853191105,1.5593925149,15.074127644,16.633520159
2024,North Carolina,Johnston County,241955,7053,2831,1923,908,419,5726,6145,0,2080,11.873580549,8.0653109842,3.8082695651,1.7573402509,24.015585385,25.772925636
2024,North Carolina,Jones County,9401,182,96,164,-68,7,246,253,-3,72,10.311493018,17.61546724,-7.303974221,0.7518796992,26.423200859,27.175080559
2024,North Carolina,Lee County,67059,1516,783,751,32,226,1250,1476,8,1018,11.809776625,11.327129304,0.4826473206,3.4086967014,18.853410959,22.262107661
2024,North Carolina,Lenoir County,54895,396,657,897,-240,32,603,635,1,1264,12.011627694,16.399436898,-4.387809203,0.5850412271,11.024370624,11.609411851
2024,North Carolina,Lincoln County,95675,2567,932,989,-57,110,2518,2628,-4,806,9.8737704136,10.477638347,-0.603867933,1.165359169,26.676130796,27.841489965
2024,North Carolina,McDowell County,44893,138,392,653,-261,52,346,398,1,1329,8.7453150098,14.568088524,-5.822773514,1.1600928074,7.7190790648,8.8791718722
2024,North Carolina,Macon County,38412,443,323,606,-283,32,693,725,1,255,8.4576007122,15.867820531,-7.410219819,0.8379047145,18.145873974,18.983778688
2024,North Carolina,Madison County,22071,190,189,295,-106,17,278,295,1,1055,8.6002912268,13.423734984,-4.823443757,0.7735711685,12.650163815,13.423734984
2024,North Carolina,Martin County,21447,-31,218,397,-179,1,146,147,1,162,10.157251019,18.49737915,-8.34012813,0.0465928946,6.8025626092,6.8491555038
2024,North Carolina,Mecklenburg County,1163701,19626,15062,7093,7969,8796,2805,11601,56,17200,13.053259935,6.1470437339,6.9062162012,7.622923542,2.4309118389,10.053835381
2024,North Carolina,Mitchell County,14999,-49,115,269,-154,12,94,106,-1,103,7.6546743435,17.905281725,-10.25060738,0.7987486272,6.256864246,7.0556128732
2024,North Carolina,Montgomery County,26085,244,253,381,-128,44,328,372,0,700,9.7446365982,14.674729423,-4.930092824,1.6947194084,12.633362863,14.328082271
2024,North Carolina,Moore County,106898,1407,1192,1345,-153,107,1452,1559,1,952,11.224686778,12.665439359,-1.440752581,1.0075851386,13.673024498,14.680609636
2024,North Carolina,Nash County,96551,731,1076,1174,-98,73,755,828,1,1519,11.186717333,12.205581922,-1.01886459,0.7589501536,7.8494159723,8.6083661259
2024,North Carolina,New Hanover County,238852,3068,2215,2266,-51,347,2748,3095,24,6837,9.3334681735,9.548369698,-0.214901525,1.4621731179,11.579399793,13.041572911
2024,North Carolina,Northampton County,16715,-112,161,319,-158,4,44,48,-2,314,9.5999045972,19.020928985,-9.421024387,0.2385069465,2.6235764117,2.8620833582
2024,North Carolina,Onslow County,213676,4645,3888,1563,2325,315,1988,2303,17,24256,18.395720913,7.3951933609,11.000527552,1.4903940555,9.4060424833,10.896436539
2024,North Carolina,Orange County,150626,373,1195,922,273,613,-522,91,9,10581,7.9433925266,6.1287095477,1.8146829789,4.0747277145,-3.469833388,0.6048943263
2024,North Carolina,Pamlico County,12423,189,87,212,-125,3,311,314,0,631,7.0568195644,17.195928134,-10.13910857,0.2433386057,25.226102121,25.469440727
2024,North Carolina,Pasquotank County,41444,276,429,489,-60,31,303,334,2,2598,10.385900353,11.838473829,-1.452573476,0.7504962959,7.3354960538,8.0859923498
2024,North Carolina,Pender County,68521,2823,672,732,-60,87,2798,2885,-2,1263,10.013485423,10.907546622,-0.894061198,1.2963887378,41.69305389,42.989442627
2024,North Carolina,Perquimans County,13377,156,114,199,-85,-7,248,241,0,96,8.5720730882,14.963531093,-6.391458004,-0.526355365,18.648018648,18.121663283
2024,North Carolina,Person County,39737,394,424,518,-94,12,476,488,0,354,10.723318159,13.100657562,-2.377339403,0.3034901366,12.038442084,12.341932221
2024,North Carolina,Pitt County,175119,1509,2059,1614,445,345,710,1055,9,4958,11.80859636,9.2564713574,2.5521250025,1.978613766,4.0719297793,6.0505435453
2024,North Carolina,Polk County,20060,48,136,332,-196,-3,248,245,-1,428,6.7877819924,16.570173687,-9.782391695,-0.149730485,12.377720104,12.227989619
2024,North Carolina,Randolph County,147458,1262,1550,1860,-310,120,1453,1573,-1,1523,10.55664149,12.667969788,-2.111328298,0.8172883734,9.8960000545,10.713288428
2024,North Carolina,Richmond County,42324,-249,526,685,-159,-2,-90,-92,2,954,12.391486154,16.13720155,-3.745715396,-0.047115917,-2.120216262,-2.167332179
2024,North Carolina,Robeson County,117365,899,1862,1702,160,162,573,735,4,3548,15.926032049,14.557522313,1.3685097357,1.3856161074,4.9009754908,6.2865915982
2024,North Carolina,Rockingham County,92518,552,919,1387,-468,25,995,1020,0,920,9.962923614,15.036534334,-5.07361072,0.2710262137,10.786843303,11.057869517
2024,North Carolina,Rowan County,151661,1988,1626,1941,-315,200,2106,2306,-3,3956,10.792011522,12.882714861,-2.090703339,1.3274306915,13.977845182,15.305275873
2024,North Carolina,Rutherford County,65507,562,630,1016,-386,24,925,949,-1,1203,9.6587250483,15.576610554,-5.917885506,0.3679514304,14.18146138,14.549412811
2024,North Carolina,Sampson County,59601,574,813,826,-13,141,447,588,-1,1094,13.706713423,13.925885963,-0.219172539,2.3771790808,7.536163469,9.9133425498
2024,North Carolina,Scotland County,34376,26,412,515,-103,63,64,127,2,3470,11.98964002,14.987050025,-2.997410005,1.8333672846,1.8624683526,3.6958356372
2024,North Carolina,Stanly County,65699,1468,704,844,-140,59,1551,1610,-2,1679,10.836604325,12.991610867,-2.155006542,0.9081813284,23.874393904,24.782575233
2024,North Carolina,Stokes County,45532,396,421,675,-254,-5,656,651,-1,624,9.2866281378,14.889486919,-5.602858781,-0.110292496,14.470375436,14.36008294
2024,North Carolina,Surry County,71462,-20,737,1053,-316,40,254,294,2,955,10.311730468,14.73304231,-4.421311842,0.5596597269,3.5538392657,4.1134989926
2024,North Carolina,Swain County,13916,-20,166,254,-88,25,42,67,1,369,11.920149361,18.239264685,-6.319115324,1.795203217,3.0159414046,4.8111446216
2024,North Carolina,Transylvania County,33549,176,245,483,-238,48,363,411,3,863,7.3219569051,14.434715041,-7.112758136,1.4345058426,10.848450435,12.282956277
2024,North Carolina,Tyrrell County,3461,-12,40,49,-9,3,-7,-4,1,213,11.537352178,14.133256418,-2.59590424,0.8653014133,-2.019036631,-1.153735218
2024,North Carolina,Union County,256452,7280,2512,1806,706,613,6010,6623,-49,2955,9.9362372039,7.1436482445,2.7925889594,2.4247266744,23.772605731,26.197332405
2024,North Carolina,Vance County,42301,147,522,631,-109,140,116,256,0,449,12.361612693,14.942868983,-2.58125629,3.3153750518,2.7470250429,6.0624000947
2024,North Carolina,Wake County,1190275,19497,13218,6484,6734,5326,7401,12727,36,16504,11.1966991,5.492464591,5.7042345089,4.5115463312,6.2692366499,10.780782981
2024,North Carolina,Warren County,18836,159,175,303,-128,17,272,289,-2,854,9.330098899,16.154399808,-6.824300909,0.9063524645,14.501639432,15.407991896
2024,North Carolina,Washington County,10713,-63,111,194,-83,6,13,19,1,155,10.330866955,18.055749453,-7.724882498,0.5584252408,1.2099213551,1.7683465959
2024,North Carolina,Watauga County,54748,-265,306,446,-140,34,-161,-127,2,7586,5.5757509498,8.1267481164,-2.550997167,0.6195278833,-2.933646742,-2.314118858
2024,North Carolina,Wayne County,118686,1237,1593,1352,241,291,707,998,-2,3790,13.492281957,11.451076715,2.0412052428,2.4646918077,5.9881000275,8.4527918352
2024,North Carolina,Wilkes County,66013,222,681,973,-292,49,467,516,-2,1044,10.333525538,14.764347061,-4.430821523,0.7435282692,7.0862796273,7.8298078966
2024,North Carolina,Wilson County,78970,664,887,1074,-187,61,789,850,1,881,11.279534067,13.657519265,-2.377985198,0.7757064015,10.033317226,10.809023627
2024,North Carolina,Yadkin County,37774,267,381,527,-146,44,371,415,-2,438,10.122075955,14.000876715,-3.87880076,1.1689536536,9.8564046705,11.025358324
2024,North Carolina,Yancey County,18938,170,174,299,-125,26,268,294,1,122,9.2293003766,15.8595449,-6.630244523,1.3790908609,14.215244258,15.594335119
2024,North Dakota,North Dakota,783926,5014,9649,6945,2704,2298,-9,2289,21,28831,12.34804887,8.8876774176,3.4603714524,2.9408038453,-0.011517509,2.9292863368
2024,North Dakota,Adams County,2163,30,20,28,-8,0,38,38,0,63,9.3109869646,13.03538175,-3.724394786,0.0,17.690875233,17.690875233
2024,North Dakota,Barnes County,10726,-35,85,144,-59,45,-19,26,-2,518,7.9117605994,13.403453251,-5.491692651,4.1885791409,-1.768511193,2.4200679481
2024,North Dakota,Benson County,5745,-27,104,89,15,7,-50,-43,1,48,18.060258748,15.455413736,2.6048450117,1.2155943388,-8.682816706,-7.467222367
2024,North Dakota,Billings County,1034,9,14,7,7,0,1,1,1,8,13.598834386,6.7994171928,6.7994171928,0.0,0.9713453133,0.9713453133
2024,North Dakota,Bottineau County,6349,-35,74,69,5,8,-49,-41,1,189,11.623340925,10.837980052,0.7853608733,1.2565773973,-7.696536559,-6.439959161
2024,North Dakota,Bowman County,2867,-32,30,35,-5,1,-28,-27,0,45,10.405827263,12.140131807,-1.734304544,0.3468609088,-9.712105446,-9.365244537
2024,North Dakota,Burke County,2134,2,22,21,1,0,1,1,0,0,10.31411158,9.8452883263,0.4688232536,0.0,0.4688232536,0.4688232536
2024,North Dakota,Burleigh County,100012,616,1144,820,324,318,-27,291,1,3967,11.47396293,8.2243440584,3.2496188719,3.1894407446,-0.270801573,2.9186391719
2024,North Dakota,Cass County,196362,3649,2408,1273,1135,1103,1394,2497,17,8412,12.378076206,6.5437255028,5.8343507036,5.6698579965,7.1657135514,12.835571548
2024,North Dakota,Cavalier County,3596,-12,36,47,-11,1,-1,0,-1,52,9.9944475292,13.048306496,-3.053858967,0.2776235425,-0.277623542,0.0
2024,North Dakota,Dickey County,4900,-28,58,71,-13,14,-30,-16,1,352,11.803011803,14.448514449,-2.645502646,2.849002849,-6.105006105,-3.256003256
2024,North Dakota,Divide County,2135,-34,19,30,-11,0,-23,-23,0,41,8.8289962825,13.940520446,-5.111524164,0.0,-10.68773234,-10.68773234
2024,North Dakota,Dunn County,4019,25,69,41,28,22,-25,-3,0,80,17.222014227,10.233370772,6.9886434544,5.4910769999,-6.239860227,-0.748783227
2024,North Dakota,Eddy County,2263,-44,31,47,-16,0,-30,-30,2,64,13.566739606,20.56892779,-7.002188184,0.0,-13.12910284,-13.12910284
2024,North Dakota,Emmons County,3224,-30,36,48,-12,0,-19,-19,1,47,11.114541525,14.8193887,-3.704847175,0.0,-5.866008027,-5.866008027
2024,North Dakota,Foster County,3309,-71,37,43,-6,0,-65,-65,0,66,11.062939154,12.856929287,-1.793990133,0.0,-19.43489311,-19.43489311
2024,North Dakota,Golden Valley County,1743,-3,18,19,-1,0,-3,-3,1,70,10.318142734,10.891372886,-0.573230152,0.0,-1.719690456,-1.719690456
2024,North Dakota,Grand Forks County,72708,287,853,546,307,303,-327,-24,4,4299,11.755059292,7.5243404144,4.2307188777,4.1755955047,-4.506335743,-0.330740238
2024,North Dakota,Grant County,2215,-23,21,43,-22,10,-11,-1,0,62,9.4318437009,19.312822816,-9.880979115,4.4913541433,-4.940489558,-0.449135414
2024,North Dakota,Griggs County,2248,-1,23,29,-6,0,5,5,0,85,10.229041583,12.897487214,-2.66844563,0.0,2.223704692,2.223704692
2024,North Dakota,Hettinger County,2415,4,24,27,-3,0,7,7,0,121,9.9461251554,11.1893908,-1.243265644,0.0,2.9009531703,2.9009531703
2024,North Dakota,Kidder County,2342,-39,20,28,-8,0,-30,-30,-1,0,8.4691933093,11.856870633,-3.387677324,0.0,-12.70378996,-12.70378996
2024,North Dakota,LaMoure County,4096,20,51,44,7,0,13,13,0,247,12.48164464,10.768477729,1.7131669114,0.0,3.1815956926,3.1815956926
2024,North Dakota,Logan County,1869,31,30,26,4,-1,29,28,-1,55,16.185594821,14.027515511,2.1580793094,-0.539519827,15.646074993,15.106555166
2024,North Dakota,McHenry County,5131,-64,62,72,-10,2,-58,-56,2,38,12.008522177,13.945380593,-1.936858416,0.3873716831,-11.23377881,-10.84640713
2024,North Dakota,McIntosh County,2488,-7,30,48,-18,5,6,11,0,93,12.040939193,19.265502709,-7.224563516,2.0068231989,2.4081878387,4.4150110375
2024,North Dakota,McKenzie County,14252,363,219,90,129,17,216,233,1,94,15.564478874,6.3963611812,9.168117693,1.2082015564,15.351266835,16.559468391
2024,North Dakota,McLean County,9832,-26,93,109,-16,5,-16,-11,1,196,9.4464195023,11.071609954,-1.625190452,0.5078720163,-1.625190452,-1.117318436
